source_concept_code,source_description,fca_concept_id,fca_category,fca_assessments,fca_methods,omop_domain,suggested_concept_id,suggested_concept_name,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
1180101992,HEPV O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101993,RIJ O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101994,LCA O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101995,RCA O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101996,VV O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101997,Azygos O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101998,PT O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180101999,INNA O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180102000,Shunt O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180102001,Zero O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180102002,CAL O2 SATURATION,C0447.00,A,,,Measurement,0,,numeric,%,,,,CV XPER HEMO,Extended O2 Saturation Measurements,1
1180102026,Stage,C0447.00,A,,,Measurement,0,,numeric,,,15,,CV STRESS TEST DATA,Stress Test Data,1
1180102027,BP,C0033.00,A,,,Measurement,0,,category,,,,,CV STRESS TEST DATA,Stress Test Data,1
1180102028,Heart Rate,C0078.00,A,heart_rate,,Observation,0,,numeric,bpm,,,,CV STRESS TEST DATA,Stress Test Data,1
1180102029,Metabolic Equivalents,C0447.00,A,,,Measurement,0,,numeric,METS,,,,CV STRESS TEST DATA,Stress Test Data,1
1180102030,O2 Sat,C0447.00,A,,,Measurement,0,,numeric,%,0,100,,CV STRESS TEST DATA,Stress Test Data,1
1180102031,Grade %,C0447.00,A,,,Measurement,0,,numeric,%,0,100,,CV STRESS TEST DATA,Stress Test Data,1
1180102032,Rate Pressure Product,C0447.00,A,,,Measurement,0,,numeric,,,,,CV STRESS TEST DATA,Stress Test Data,1
1180102038,TIMI Risk Score (Calculated),C0447.00,A,,,Measurement,0,,numeric,,,,,CV TIMI RISK CALCULATOR NAV,TIMI Risk Calculator,1
1180102064,Dummy Flo,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102065,AO Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102066,AO Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102067,AO Mean Arterial,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102068,PA Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102069,PA Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102070,PA Mean Arterial,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102071,RA Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102072,RA Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102073,RA Mean,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102074,RV Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102075,RV Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102076,RV End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102077,LV Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102078,LV Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102079,LV End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102080,LA Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102081,LA Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102082,LA Mean,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102083,IVC Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102084,IVC Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102085,IVC Mean,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102086,MV Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102087,MV Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102088,MV End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102089,PCW Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102090,PCW Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102091,PCW Mean,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102092,PV Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102093,PV Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102094,PV End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102095,SVC Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102096,SVC Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102097,SVC Mean,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102098,TV Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102099,TV Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102100,TV End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102137,CO Fick O2 Consumption,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,CV SENSIS HEMO,Cardiac Output,1
1180102138,CO Fick Predicted O2 Consumption,C0447.00,A,,,Measurement,0,,numeric,mL/min,,,,CV SENSIS HEMO,Cardiac Output,1
1180102139,CO Fick A-V O2 Diff,C0447.00,A,,,Measurement,0,,numeric,mL/L,,,,CV SENSIS HEMO,Cardiac Output,1
1180102140,CO Fick O2 Capacity,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102141,CO Fick O2 HB,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102142,CO Derived Parameters Predicted CO,C0447.00,A,,,Measurement,0,,numeric,L/min,,,,CV SENSIS HEMO,Cardiac Output,1
1180102143,CO Derived Parameters Cardiac Index,C0447.00,A,,,Measurement,0,,numeric,L/min/sqm,,,,CV SENSIS HEMO,Cardiac Output,1
1180102144,CO Derived Parameters Stroke Volume,C0447.00,A,,,Measurement,0,,numeric,mL/beat,,,,CV SENSIS HEMO,Cardiac Output,1
1180102145,CO Derived Parameters Stroke Volume Index,C0447.00,A,,,Measurement,0,,numeric,mL/beat/sqm,,,,CV SENSIS HEMO,Cardiac Output,1
1180102146,CO Derived Parameters PAR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102147,CO Derived Parameters SVR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102148,CO Derived Parameters TPR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102149,CO Derived Parameters PAR Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102150,CO Derived Parameters SVR Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102151,CO Derived Parameters TPR Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102152,CO Derived Parameters TPR/TSR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102153,CO Derived Parameters Regurg SV,C0447.00,A,,,Measurement,0,,numeric,mL/beat,,,,CV SENSIS HEMO,Cardiac Output,1
1180102154,CO Derived Parameters Regurg SV Index,C0447.00,A,,,Measurement,0,,numeric,mL/beat/sqm,,,,CV SENSIS HEMO,Cardiac Output,1
1180102155,CO Derived Parameters Regurg Fraction,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102156,CO Derived Parameters PAR/SVR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102157,CO Derived Parameters Predicted PAR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102158,CO Derived Parameters Predicted SVR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102159,CO Derived Parameters TSR,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102160,CO Derived Parameters TSR Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Cardiac Output,1
1180102161,AO Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102162,AO Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102163,AO Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102164,PA Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102165,PA Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102166,PA Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102167,RA Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102168,RA Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102169,RA Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102170,RV Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102171,RV Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102172,RV Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102173,LV Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102174,LV Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102175,LV Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102176,LA Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102177,LA Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102178,LA Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102179,IVC Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102180,IVC Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102181,IVC Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102182,MV Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102183,MV Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102184,MV Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102185,PCW Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102186,PCW Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102187,PCW Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102188,PV Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102189,PV Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102190,PV Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102191,SVC Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102192,SVC Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102193,SVC Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102194,TV Saturation O2-Sat,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102195,TV Saturation O2-Cont,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102196,TV Saturation PO2,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Saturations,1
1180102197,LV Max dp/dt,C0447.00,A,,,Measurement,0,,numeric,mmHg/s,,,,CV SENSIS HEMO,Pressures,1
1180102198,LV Max dp/dt/p,C0447.00,A,,,Measurement,0,,numeric,/s,,,,CV SENSIS HEMO,Pressures,1
1180102199,LV Mean Sys Press,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102200,LV Mean Dias Press,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102201,LV Stroke Work,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102202,LV Stroke Work Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102203,LV Stroke Power,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102204,LV Stroke Power Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102205,RV Max dp/dt,C0447.00,A,,,Measurement,0,,numeric,mmHg/s,,,,CV SENSIS HEMO,Pressures,1
1180102206,RV Max dp/dt/p,C0447.00,A,,,Measurement,0,,numeric,/s,,,,CV SENSIS HEMO,Pressures,1
1180102207,RV Mean Sys Press,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102208,RV Mean Dias Press,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102209,RV Stroke Work,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102210,RV Stroke Work Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102211,RV Stroke Power,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102212,RV Stroke Power Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Pressures,1
1180102213,Tricuspid Valve Mean Gradient,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102214,Tricuspid Valve Area,C0447.00,A,,,Measurement,0,,numeric,sqcm,,,,CV SENSIS HEMO,Valves,1
1180102215,Tricuspid Valve Period,C0447.00,A,,,Measurement,0,,numeric,s/min,,,,CV SENSIS HEMO,Valves,1
1180102216,Tricuspid Valve Press Diff,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102217,Tricuspid Valve Duration,C0447.00,A,,,Measurement,0,,numeric,ms,,,,CV SENSIS HEMO,Valves,1
1180102218,Tricuspid Valve Area Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Valves,1
1180102219,Pulmonic Valve Mean Gradient,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102220,Pulmonic Valve Area,C0447.00,A,,,Measurement,0,,numeric,sqcm,,,,CV SENSIS HEMO,Valves,1
1180102221,Pulmonic Valve Period,C0447.00,A,,,Measurement,0,,numeric,s/min,,,,CV SENSIS HEMO,Valves,1
1180102222,Pulmonic Valve Press Diff,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102223,Pulmonic Valve Duration,C0447.00,A,,,Measurement,0,,numeric,ms,,,,CV SENSIS HEMO,Valves,1
1180102224,Pulmonic Valve Area Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Valves,1
1180102225,Mitral Valve Mean Gradient,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102226,Mitral Valve Area,C0447.00,A,,,Measurement,0,,numeric,sqcm,,,,CV SENSIS HEMO,Valves,1
1180102227,Mitral Valve Period,C0447.00,A,,,Measurement,0,,numeric,s/min,,,,CV SENSIS HEMO,Valves,1
1180102228,Mitral Valve Press Diff,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102229,Mitral Valve Duration,C0447.00,A,,,Measurement,0,,numeric,ms,,,,CV SENSIS HEMO,Valves,1
1180102230,Mitral Valve Area Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Valves,1
1180102231,Aortic Valve Mean Gradient,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102232,Aortic Valve Area,C0447.00,A,,,Measurement,0,,numeric,sqcm,,,,CV SENSIS HEMO,Valves,1
1180102233,Aortic Valve Period,C0447.00,A,,,Measurement,0,,numeric,s/min,,,,CV SENSIS HEMO,Valves,1
1180102234,Aortic Valve Press Diff,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102235,Aortic Valve Duration,C0447.00,A,,,Measurement,0,,numeric,ms,,,,CV SENSIS HEMO,Valves,1
1180102236,Aortic Valve Area Index,C0447.00,A,,,Measurement,0,,numeric,,,,,CV SENSIS HEMO,Valves,1
1180102239,Special Gradient,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102240,Special Gradient Valve Area,C0447.00,A,,,Measurement,0,,numeric,sqcm,,,,CV SENSIS HEMO,Valves,1
1180102241,Special Gradient Period,C0447.00,A,,,Measurement,0,,numeric,s/min,,,,CV SENSIS HEMO,Valves,1
1180102242,Special Gradient Press Diff,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Valves,1
1180102243,VEN Inno Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102244,VEN Inno Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102245,VEN Inno End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102246,VEN Left Inno Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102247,VEN Left Inno Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102248,VEN Left Inno End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102249,VEN Right Inno Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102250,VEN Right Inno Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102251,VEN Right Inno End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102252,VEN Femo Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102253,VEN Femo Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102254,VEN Femo End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102255,VEN Left Femo Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102256,VEN Left Femo Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102257,VEN Left Femo End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102258,VEN Right Femo Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102259,VEN Right Femo Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102260,VEN Right Femo End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102261,SVC High Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102262,SVC High Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102263,SVC High End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102264,SVC Low Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102265,SVC Low Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102266,SVC Low End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102267,IVC High Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102268,IVC High Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102269,IVC High End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102270,IVC Low Systolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102271,IVC Low Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
1180102272,IVC Low End Diastolic,C0447.00,A,,,Measurement,0,,numeric,mmHg,,,,CV SENSIS HEMO,Pressures,1
